cluster_id,gaia_name,radius_deg,disp_p02_3,disp_p15_9,disp_p50,disp_p84_1,disp_p97_7,rot_p02_3,rot_p15_9,rot_p50,rot_p84_1,rot_p97_7,rot_extra,source_file
BH_261_AL_3,BH_261_AL_3,0.012,0.0219597,0.0434756,0.061347,0.0835801,0.111094,-0.10428,-0.0612297,-0.0186337,0.0205114,0.0658244,-0.00509358,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0123333,0.0213857,0.0427081,0.060485,0.0822361,0.109167,-0.102975,-0.0605329,-0.0188838,0.0198135,0.0630156,-0.00503807,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0126667,0.0209918,0.0418676,0.0596492,0.0810615,0.107346,-0.101977,-0.0601272,-0.0190913,0.0191143,0.0621883,-0.00498163,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.013,0.0204984,0.041247,0.0586216,0.0797902,0.105733,-0.100799,-0.0593954,-0.0193152,0.0190451,0.0610314,-0.00492453,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0133333,0.02017,0.0407742,0.0575859,0.0783172,0.103602,-0.0994881,-0.0592699,-0.0196305,0.0182858,0.0592,-0.004867,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0136667,0.0198355,0.0399954,0.0565051,0.0770966,0.101942,-0.0982668,-0.0587207,-0.0198174,0.0178059,0.0583046,-0.00480923,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.014,0.0195036,0.0392818,0.0555041,0.0759054,0.10037,-0.0972306,-0.0579935,-0.0201777,0.0175747,0.0570729,-0.0047514,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0143333,0.0187852,0.0384488,0.0545475,0.0745101,0.0991163,-0.0949912,-0.0573928,-0.019874,0.0178374,0.0564173,-0.00469366,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0146667,0.0179222,0.03771,0.0537242,0.0734141,0.0973073,-0.0931319,-0.057141,-0.0200691,0.0176738,0.0552697,-0.00463613,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.015,0.0177054,0.0369388,0.0528665,0.0724252,0.0957597,-0.0924436,-0.0566723,-0.0192434,0.0178508,0.0535783,-0.00457894,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0153333,0.0171688,0.0362881,0.0522108,0.0715814,0.0943521,-0.0899987,-0.0561226,-0.0194963,0.0179657,0.0527508,-0.00452216,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0156667,0.0165486,0.03535,0.051437,0.0704116,0.0927259,-0.0900423,-0.0551708,-0.0195683,0.0176628,0.0528162,-0.00446589,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.016,0.0157743,0.0345279,0.0507844,0.0689505,0.0909523,-0.089253,-0.0548477,-0.0194612,0.01779,0.053524,-0.0044102,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0163333,0.0152527,0.0339975,0.0498486,0.0678938,0.0902971,-0.0888443,-0.054676,-0.0194368,0.0177217,0.0530067,-0.00435513,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0166667,0.0147264,0.0331897,0.0488456,0.0670267,0.0882625,-0.0882253,-0.0548312,-0.0194382,0.0177051,0.0535895,-0.00430075,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.017,0.0143176,0.0325525,0.0480826,0.0661117,0.087002,-0.0876005,-0.054481,-0.0191818,0.0182569,0.0526351,-0.00424708,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0173333,0.0140461,0.0317327,0.0470865,0.0651988,0.0859032,-0.0880091,-0.0544543,-0.0185615,0.0188279,0.0543036,-0.00419416,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0176667,0.0137235,0.0308931,0.0462846,0.064141,0.0851523,-0.0897992,-0.0548976,-0.0185789,0.0199718,0.055543,-0.00414201,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.018,0.0133998,0.0299764,0.045578,0.0633162,0.0841714,-0.0915518,-0.0551029,-0.0182205,0.0208406,0.0552802,-0.00409066,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0183333,0.0130405,0.0289948,0.0447662,0.062508,0.0831859,-0.0918679,-0.0551891,-0.0177965,0.0214903,0.0564422,-0.00404012,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0186667,0.0125318,0.0282349,0.0440501,0.0617535,0.0823603,-0.0934653,-0.0555161,-0.0172689,0.0215297,0.0580133,-0.0039904,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.019,0.0121977,0.0273738,0.0433113,0.0611262,0.0820758,-0.0951879,-0.0564021,-0.0167356,0.0226496,0.0599201,-0.0039415,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0193333,0.0117617,0.0266529,0.0425906,0.0604778,0.0817615,-0.0967,-0.0572795,-0.0164338,0.0235143,0.0618951,-0.00389343,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0196667,0.0115173,0.0253826,0.0419648,0.0600221,0.0806214,-0.0983006,-0.0581111,-0.0164162,0.0248127,0.0639799,-0.0038462,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.02,0.0113383,0.0242888,0.0412895,0.0594901,0.0804994,-0.100024,-0.0584198,-0.0158287,0.0265025,0.0655476,-0.00379979,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0203333,0.0108257,0.0234703,0.0406571,0.0590097,0.0802333,-0.10095,-0.0593016,-0.0152399,0.0274362,0.0681495,-0.00375421,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0206667,0.0102716,0.0225845,0.0401384,0.0584797,0.0799468,-0.103175,-0.0596374,-0.014496,0.0286255,0.0702682,-0.00370945,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.021,0.00988069,0.0217889,0.0393474,0.0580395,0.0796154,-0.104495,-0.0605723,-0.0142409,0.0297725,0.0723629,-0.00366549,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0213333,0.00919717,0.0208902,0.0388299,0.0577692,0.0795738,-0.106517,-0.061701,-0.0141209,0.0304899,0.0742148,-0.00362234,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0216667,0.00867886,0.0201647,0.038341,0.0574617,0.0795372,-0.108632,-0.0631266,-0.0134564,0.0313177,0.0765249,-0.00357999,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.022,0.00789218,0.0195155,0.0378962,0.0571911,0.0795053,-0.110882,-0.0642337,-0.0127053,0.0323022,0.0793943,-0.00353841,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0223333,0.00753667,0.0187508,0.0373706,0.0570027,0.0794931,-0.112839,-0.0651348,-0.012433,0.0341171,0.0819233,-0.00349761,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0226667,0.00680702,0.0180161,0.0370513,0.0565784,0.0794893,-0.115782,-0.0655775,-0.0119257,0.0354943,0.0841148,-0.00345756,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.023,0.00632911,0.0170464,0.0366669,0.056393,0.0794288,-0.117578,-0.0666117,-0.0114974,0.0366983,0.0865955,-0.00341826,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0233333,0.00573476,0.0163942,0.0363827,0.0561416,0.0794127,-0.119895,-0.0665766,-0.0115063,0.03732,0.0887509,-0.00337969,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0236667,0.00504789,0.0159335,0.0361475,0.0561162,0.0793996,-0.1212,-0.0672985,-0.0116028,0.0382427,0.0910075,-0.00334184,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.024,0.00432454,0.0152751,0.0358098,0.0560289,0.0793893,-0.123443,-0.0678804,-0.011208,0.0389251,0.0930167,-0.0033047,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0243333,0.0037905,0.0148127,0.0355485,0.0557989,0.0793813,-0.124507,-0.0683596,-0.0111523,0.0395104,0.0950475,-0.00326825,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0246667,0.00331016,0.0143481,0.035339,0.0557229,0.0793754,-0.126384,-0.0692134,-0.0112573,0.0401455,0.096058,-0.00323249,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.025,0.00276851,0.0140201,0.0352024,0.0557046,0.0793712,-0.127973,-0.0695721,-0.011292,0.040869,0.0973709,-0.00319738,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0253333,0.00246287,0.0137952,0.0349775,0.0556885,0.0793685,-0.128479,-0.070133,-0.0112579,0.0411955,0.0986093,-0.00316293,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0256667,0.00213367,0.0136192,0.0349301,0.0556564,0.0793663,-0.129571,-0.0705452,-0.0112413,0.0412188,0.099562,-0.00312911,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.026,0.00199138,0.0134492,0.0348484,0.0556553,0.079365,-0.13033,-0.0708205,-0.0110865,0.0413576,0.100102,-0.00309593,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0263333,0.00193718,0.0133985,0.0347731,0.055655,0.0793645,-0.130741,-0.0709404,-0.0111756,0.0414385,0.100259,-0.00306335,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0266667,0.00193658,0.0133814,0.0347546,0.055655,0.0793644,-0.130816,-0.0709624,-0.0111997,0.0414214,0.100287,-0.00303137,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.027,0.00193658,0.0133814,0.0347546,0.055655,0.0793644,-0.130816,-0.0709624,-0.0111997,0.0414214,0.100287,-0.00299997,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0273333,0.00193658,0.0133814,0.0347546,0.055655,0.0793644,-0.130816,-0.0709624,-0.0111997,0.0414214,0.100287,-0.00296915,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0276667,0.00193658,0.0133814,0.0347546,0.055655,0.0793644,-0.130816,-0.0709624,-0.0111997,0.0414214,0.100287,-0.00293888,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.028,0.00193658,0.0133814,0.0347546,0.055655,0.0793644,-0.130816,-0.0709624,-0.0111997,0.0414214,0.100287,-0.00290917,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0283333,0.00193658,0.0133814,0.0347546,0.055655,0.0793644,-0.130816,-0.0709624,-0.0111997,0.0414214,0.100287,-0.00287998,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0286667,0.00193658,0.0133814,0.0347546,0.055655,0.0793644,-0.130816,-0.0709624,-0.0111997,0.0414214,0.100287,-0.00285132,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.029,0.00193658,0.0133814,0.0347546,0.055655,0.0793644,-0.130816,-0.0709624,-0.0111997,0.0414214,0.100287,-0.00282317,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0293333,0.00193658,0.0133814,0.0347546,0.055655,0.0793644,-0.130816,-0.0709624,-0.0111997,0.0414214,0.100287,-0.00279552,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0296667,0.00193658,0.0133814,0.0347546,0.055655,0.0793644,-0.130816,-0.0709624,-0.0111997,0.0414214,0.100287,-0.00276836,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.03,0.00193658,0.0133814,0.0347546,0.055655,0.0793644,-0.130816,-0.0709624,-0.0111997,0.0414214,0.100287,-0.00274167,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0303333,0.00193658,0.0133814,0.0347546,0.055655,0.0793644,-0.130816,-0.0709624,-0.0111997,0.0414214,0.100287,-0.00271545,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0306667,0.00193658,0.0133814,0.0347546,0.055655,0.0793644,-0.130816,-0.0709624,-0.0111997,0.0414214,0.100287,-0.00268969,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.031,0.00193658,0.0133814,0.0347546,0.055655,0.0793644,-0.130816,-0.0709624,-0.0111997,0.0414214,0.100287,-0.00266436,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0313333,0.00193658,0.0133814,0.0347546,0.055655,0.0793644,-0.130816,-0.0709624,-0.0111997,0.0414214,0.100287,-0.00263948,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0316667,0.00193658,0.0133814,0.0347546,0.055655,0.0793644,-0.130816,-0.0709624,-0.0111997,0.0414214,0.100287,-0.00261502,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.032,0.00193658,0.0133814,0.0347546,0.055655,0.0793644,-0.130816,-0.0709624,-0.0111997,0.0414214,0.100287,-0.00259097,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0323333,0.00193658,0.0133814,0.0347546,0.055655,0.0793644,-0.130816,-0.0709624,-0.0111997,0.0414214,0.100287,-0.00256733,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0326667,0.00193658,0.0133814,0.0347546,0.055655,0.0793644,-0.130816,-0.0709624,-0.0111997,0.0414214,0.100287,-0.00254409,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.033,0.00193658,0.0133814,0.0347546,0.055655,0.0793644,-0.130816,-0.0709624,-0.0111997,0.0414214,0.100287,-0.00252124,profiles/BH_261_AL_3.txt
BH_261_AL_3,BH_261_AL_3,0.0333333,0.00193658,0.0133814,0.0347546,0.055655,0.0793644,-0.130816,-0.0709624,-0.0111997,0.0414214,0.100287,-0.00249876,profiles/BH_261_AL_3.txt
DJORG_1,Djorg_1,0.0,0.110481,0.131986,0.154616,0.183335,0.225341,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.000333333,0.110427,0.131632,0.154451,0.18298,0.224374,-0.00829957,-0.00593072,-0.00348516,-0.0011593,0.00106172,-0.000424138,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.000666667,0.110373,0.13142,0.154249,0.182471,0.222385,-0.0165797,-0.0118472,-0.00696266,-0.00231577,0.00212046,-0.000845088,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.001,0.110343,0.131274,0.153944,0.181756,0.220241,-0.0248208,-0.0177353,-0.0104248,-0.00346656,0.00317311,-0.00125974,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.00133333,0.110334,0.131167,0.153572,0.181101,0.218488,-0.0330035,-0.0235881,-0.0138622,-0.00460883,0.00421638,-0.00166514,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.00166667,0.110319,0.130926,0.15313,0.180755,0.21767,-0.0411083,-0.0293958,-0.017265,-0.00573976,0.00524705,-0.00205856,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.002,0.110136,0.130665,0.152655,0.180493,0.215813,-0.0491157,-0.0351167,-0.0206443,-0.00685329,0.00626211,-0.00243754,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.00233333,0.110062,0.130374,0.152324,0.179919,0.215124,-0.0570369,-0.0407775,-0.0240021,-0.0079366,0.00726226,-0.00279996,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.00266667,0.109987,0.130021,0.15194,0.178781,0.213379,-0.0648836,-0.0463327,-0.0272678,-0.00898827,0.00825295,-0.00314402,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.003,0.109838,0.129759,0.151506,0.178041,0.212364,-0.0726097,-0.0517822,-0.0304918,-0.0100261,0.00922492,-0.00346832,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.00333333,0.109695,0.129571,0.151207,0.177518,0.210672,-0.0802003,-0.0571182,-0.033659,-0.0109821,0.0101765,-0.0037718,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.00366667,0.109574,0.129208,0.15086,0.177008,0.209753,-0.0876401,-0.0623329,-0.0367651,-0.0118597,0.0111048,-0.00405378,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.004,0.10922,0.128904,0.15053,0.176456,0.208825,-0.0948382,-0.0672789,-0.03975,-0.0127333,0.0121095,-0.0043139,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.00433333,0.109063,0.12849,0.149997,0.175632,0.20824,-0.101714,-0.072143,-0.0426591,-0.0136533,0.0130574,-0.00455209,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.00466667,0.108828,0.12829,0.149718,0.174903,0.207178,-0.108248,-0.0768699,-0.0454649,-0.0144136,0.0140006,-0.00476858,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.005,0.108598,0.127786,0.149315,0.174154,0.206363,-0.114495,-0.0814141,-0.0480429,-0.0151673,0.015043,-0.00496382,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.00533333,0.108419,0.127444,0.148937,0.173503,0.204389,-0.120769,-0.0857624,-0.0504589,-0.0159208,0.0158456,-0.00513845,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.00566667,0.108148,0.126942,0.148527,0.172652,0.202641,-0.126494,-0.0899178,-0.0529311,-0.0166406,0.0168873,-0.00529328,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.006,0.107795,0.126446,0.148107,0.171885,0.200833,-0.131798,-0.0940049,-0.0552659,-0.0171643,0.017659,-0.00542922,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.00633333,0.107533,0.125922,0.147775,0.171521,0.200165,-0.136911,-0.0977892,-0.0575493,-0.0175511,0.018373,-0.00554729,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.00666667,0.107416,0.125483,0.14709,0.170919,0.198802,-0.141435,-0.101291,-0.0594122,-0.0179548,0.0191868,-0.00564856,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.007,0.106895,0.125113,0.146358,0.170258,0.197914,-0.145543,-0.104431,-0.0609991,-0.0183877,0.0199771,-0.00573412,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.00733333,0.106246,0.124624,0.145785,0.169235,0.197622,-0.149839,-0.107085,-0.0623753,-0.0186228,0.0208182,-0.00580509,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.00766667,0.105885,0.124039,0.144951,0.168076,0.196891,-0.15381,-0.109675,-0.0636189,-0.0185388,0.0215945,-0.00586256,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.008,0.105541,0.123545,0.144219,0.167127,0.195693,-0.157388,-0.112052,-0.06467,-0.0186544,0.0229448,-0.00590762,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.00833333,0.104881,0.12287,0.143591,0.166271,0.194752,-0.159805,-0.114139,-0.0655791,-0.0187443,0.0243616,-0.0059413,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.00866667,0.104212,0.122335,0.142794,0.165531,0.194218,-0.161371,-0.115633,-0.0664911,-0.0184897,0.0258348,-0.00596461,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.009,0.10377,0.121825,0.142078,0.164748,0.19368,-0.163225,-0.116956,-0.0672009,-0.0183241,0.0273543,-0.0059785,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.00933333,0.103014,0.121176,0.141461,0.163905,0.19253,-0.163882,-0.117945,-0.0674276,-0.0177265,0.0280106,-0.00598386,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.00966667,0.102455,0.120525,0.140715,0.163065,0.191452,-0.163634,-0.118394,-0.0674334,-0.0170191,0.0288878,-0.00598153,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.01,0.101778,0.119914,0.139842,0.161877,0.189161,-0.164598,-0.118353,-0.067232,-0.0167125,0.0294137,-0.0059723,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.0103333,0.101052,0.11928,0.13916,0.16091,0.188307,-0.163816,-0.118126,-0.0667786,-0.0162522,0.031619,-0.0059569,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.0106667,0.100227,0.118658,0.138437,0.159708,0.187238,-0.163516,-0.117264,-0.0662883,-0.0152135,0.033747,-0.005936,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.011,0.0991108,0.117752,0.137433,0.158936,0.186146,-0.162942,-0.11616,-0.0656059,-0.0144344,0.0341665,-0.00591021,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.0113333,0.0979302,0.116813,0.136577,0.157972,0.184179,-0.162897,-0.115011,-0.0644902,-0.0133746,0.0353207,-0.00588011,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.0116667,0.0969911,0.115646,0.135665,0.157086,0.182658,-0.162165,-0.113413,-0.063262,-0.0119589,0.0355364,-0.00584621,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.012,0.0958835,0.114522,0.134735,0.156089,0.181882,-0.160673,-0.111129,-0.0615892,-0.0104075,0.0365358,-0.00580899,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.0123333,0.0947564,0.113457,0.13369,0.15507,0.180193,-0.157398,-0.108728,-0.0600259,-0.00935579,0.0390763,-0.00576887,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.0126667,0.0936774,0.112242,0.132496,0.153809,0.179143,-0.153474,-0.105855,-0.0582439,-0.00831427,0.0397257,-0.00572625,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.013,0.0925118,0.111102,0.131405,0.152685,0.178324,-0.150013,-0.10292,-0.055889,-0.00622279,0.0406723,-0.00568149,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.0133333,0.0911522,0.11007,0.130134,0.151589,0.176774,-0.146406,-0.0998837,-0.0537348,-0.00496275,0.0408612,-0.00563489,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.0136667,0.0898327,0.108875,0.12915,0.150339,0.175705,-0.142638,-0.0973758,-0.0516768,-0.00293187,0.041791,-0.00558675,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.014,0.0881959,0.107656,0.127648,0.148842,0.174172,-0.137889,-0.09367,-0.0490557,-0.000503195,0.0435208,-0.00553733,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.0143333,0.086843,0.10635,0.126405,0.147503,0.17332,-0.133577,-0.0902443,-0.0461116,0.0022472,0.0468471,-0.00548687,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.0146667,0.0853866,0.104938,0.124838,0.146272,0.172072,-0.129142,-0.0861909,-0.0427703,0.00489454,0.0474443,-0.00543556,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.015,0.0840145,0.103688,0.123512,0.144875,0.169855,-0.125143,-0.0826205,-0.0396208,0.00725025,0.0504827,-0.0053836,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.0153333,0.0825516,0.102138,0.122203,0.14334,0.169054,-0.122005,-0.078294,-0.0360788,0.0100601,0.0534038,-0.00533115,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.0156667,0.0808205,0.100414,0.120965,0.142185,0.168296,-0.115762,-0.0737531,-0.0325474,0.0128908,0.0562344,-0.00527837,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.016,0.0791592,0.0986854,0.119415,0.140936,0.16746,-0.11094,-0.0692461,-0.0285367,0.0157483,0.0593382,-0.00522538,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.0163333,0.0773956,0.0970997,0.118307,0.139289,0.166597,-0.105333,-0.0649168,-0.025346,0.0186142,0.060419,-0.00517231,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.0166667,0.0753762,0.0955272,0.11689,0.13739,0.165483,-0.101385,-0.0607555,-0.0213625,0.0221212,0.0639131,-0.00511925,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.017,0.0734577,0.0935877,0.115481,0.136433,0.164966,-0.0978232,-0.0569392,-0.0175689,0.0258842,0.0666921,-0.0050663,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.0173333,0.0714552,0.0919248,0.113859,0.135703,0.164329,-0.092792,-0.0528903,-0.013916,0.0294044,0.0690779,-0.00501354,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.0176667,0.0694555,0.0898917,0.112286,0.134585,0.16407,-0.0879126,-0.0492196,-0.00983558,0.0335943,0.0741293,-0.00496105,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.018,0.0673279,0.0881745,0.110774,0.133681,0.163626,-0.0852812,-0.0453944,-0.00566332,0.0378127,0.0775778,-0.00490888,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.0183333,0.0654941,0.0859776,0.109093,0.133003,0.162732,-0.0810428,-0.0410901,-0.00139557,0.0415872,0.0836169,-0.00485709,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.0186667,0.0637516,0.0840201,0.107741,0.132107,0.161919,-0.0765302,-0.037969,0.00289148,0.045899,0.0883837,-0.00480573,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.019,0.062079,0.0819715,0.106263,0.131125,0.161551,-0.0748573,-0.034115,0.00773349,0.0509967,0.0923511,-0.00475484,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.0193333,0.0601459,0.07985,0.104817,0.130292,0.161165,-0.0740995,-0.0310437,0.0122192,0.0559483,0.097532,-0.00470445,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.0196667,0.0582247,0.0775261,0.103059,0.129222,0.160804,-0.0709618,-0.0275632,0.0162869,0.0613025,0.104579,-0.0046546,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.02,0.0560933,0.0756757,0.101139,0.12849,0.160442,-0.0685252,-0.0249107,0.0203802,0.0662572,0.113634,-0.0046053,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.0203333,0.0541357,0.0735644,0.0993023,0.127765,0.159999,-0.0679067,-0.0216525,0.0247366,0.070995,0.120157,-0.00455658,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.0206667,0.0519169,0.071425,0.0976633,0.126907,0.159339,-0.066184,-0.0185183,0.0293343,0.0772997,0.12756,-0.00450846,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.021,0.049474,0.0689552,0.0962041,0.12628,0.158208,-0.0650056,-0.0153926,0.0338447,0.0829496,0.135384,-0.00446096,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.0213333,0.0475179,0.0667779,0.094898,0.125677,0.157423,-0.0645828,-0.0125637,0.0386015,0.0882781,0.142517,-0.00441408,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.0216667,0.0454449,0.064627,0.0934218,0.125099,0.157387,-0.0645449,-0.00984419,0.0435114,0.093711,0.149795,-0.00436783,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.022,0.0434368,0.0621826,0.0918438,0.124608,0.157326,-0.0633086,-0.00756522,0.0486951,0.0998965,0.155049,-0.00432221,profiles/Djorg_1.txt
DJORG_1,Djorg_1,0.0223333,0.0412501,0.0597367,0.0903472,0.123915,0.1573,-0.0636074,-0.0056946,0.0532486,0.106106,0.16011,-0.00427725,profiles/Djorg_1.txt
