cluster_id,hacks_bin,hacks_n_stars,radius_arcsec,hst_sigma_pm_masyr,hst_sigma_pm_err_masyr,gaia_sigma_pm_masyr,gaia_sigma_pm_err_masyr,sigma_diff_masyr,delta_frac,z_raw,z_corrected,hst_sigma_radial_masyr,hst_sigma_radial_err_masyr,hst_sigma_tangential_masyr,hst_sigma_tangential_err_masyr,hst_beta_pm,median_gaia_density_arcmin2,n_apogee_rows
NGC6541,7,182,23.0159,0.213,0.008,0.221304057987076,0.0315043199725217,0.0083040579870755,0.0389861877327489,0.255476562751245,0.255476562751245,0.211,0.011,0.216,0.011,-0.0479548976887312,72.34,0
NGC6541,8,182,26.1111,0.221,0.008,0.220165471582047,0.0306106875379126,-0.0008345284179527,-0.0037761466875691,-0.0263767335882182,-0.0263767335882182,0.203,0.011,0.238,0.013,-0.374554102259215,72.34,0
NGC6541,9,182,29.7216,0.22,0.008,0.218840020033006,0.029569672926087,-0.001159979966994,-0.0052726362136093,-0.0378673104120026,-0.0378673104120026,0.235,0.013,0.205,0.011,0.239022181982798,72.34,0
NGC6541,10,182,33.4663,0.217,0.008,0.217178716486986,0.0282630715136123,0.0001787164869861,0.0008235782810419,0.0060842807523104,0.0060842807523104,0.23,0.012,0.205,0.011,0.205576559546314,72.34,0
NGC6541,11,182,37.1228,0.214,0.008,0.215667310565886,0.0270613641288173,0.0016673105658861,0.0077911708686268,0.0590844764875551,0.0590844764875551,0.219,0.011,0.208,0.011,0.0979337378286524,72.34,0
NGC6541,12,182,40.815,0.213,0.008,0.214155493340168,0.0258322000376633,0.001155493340168,0.0054248513622911,0.0427286232972886,0.0427286232972886,0.211,0.011,0.217,0.012,-0.0576806450888345,72.34,0
NGC6541,13,182,44.7023,0.204,0.008,0.212584276393807,0.0247111354701706,0.008584276393807,0.0420797862441523,0.330497043801241,0.330497043801241,0.214,0.011,0.195,0.011,0.169687308935278,72.34,0
NGC6541,14,182,49.2685,0.199,0.008,0.210690191646424,0.0236161374424949,0.0116901916464245,0.058744681640324,0.468838784692119,0.468838784692119,0.197,0.011,0.206,0.011,-0.0934577031101032,72.34,0
NGC6541,15,182,54.421,0.193,0.007,0.2083102207225,0.0224766864019117,0.0153102207225005,0.0793275685103652,0.650350727162794,0.650350727162794,0.192,0.01,0.193,0.01,-0.0104437934027779,72.34,0
NGC6541,16,182,59.5946,0.185,0.007,0.205838239378957,0.0213659048630553,0.0208382393789572,0.112639131778147,0.926829034959058,0.926829034959058,0.169,0.009,0.201,0.011,-0.414551311228599,72.34,0
NGC6541,17,182,65.2473,0.195,0.007,0.203070935779937,0.0201505173981965,0.008070935779937,0.0413894142560872,0.378353281495976,0.378353281495976,0.19,0.01,0.197,0.011,-0.0750415512465374,72.34,0
NGC6541,18,182,71.0604,0.199,0.007,0.200439946776907,0.0190217356322722,0.0014399467769072,0.0072359134517949,0.0710423393924212,0.0710423393924212,0.216,0.011,0.181,0.01,0.297818072702332,72.34,0
NGC6541,19,182,77.63,0.165,0.006,0.197342147906186,0.017731441937634,0.0323421479061864,0.196013017613251,1.7277635624257,1.7277635624257,0.16,0.009,0.173,0.009,-0.1691015625,72.34,0
NGC6541,20,182,85.7079,0.173,0.007,0.193356034020927,0.0164624951252881,0.0203560340209271,0.117664936537151,1.13791245605802,1.13791245605802,0.177,0.01,0.17,0.009,0.0775319991062591,72.34,0
NGC6541,21,181,98.5503,0.162,0.006,0.187101685806068,0.014692704026169,0.0251016858060679,0.154948677815234,1.58164816560687,1.58164816560687,0.162,0.009,0.164,0.009,-0.0248437738149674,72.34,0
NGC6584,1,99,11.7817,0.074,0.005,0.0711065718730683,0.0127164298727111,-0.0028934281269317,-0.0391003800936721,-0.211754044369373,-0.211754044369373,0.067,0.006,0.081,0.007,-0.461572733348184,84.495,0
NGC6584,2,160,21.0169,0.066,0.003,0.0683134472785046,0.0108541135897016,0.0023134472785046,0.0350522314924946,0.20543753922136,0.20543753922136,0.067,0.005,0.064,0.005,0.0875473379371799,84.495,0
NGC6584,3,160,34.4291,0.057,0.003,0.0639559233711543,0.008437131708013,0.0069559233711542,0.122033743353584,0.776797293540824,0.776797293540824,0.06,0.005,0.051,0.004,0.2775,84.495,0
NGC6584,4,159,45.4595,0.061,0.003,0.0601071418315129,0.0071395751773735,-0.000892858168487,-0.014637019155526,-0.115292924837222,-0.115292924837222,0.06,0.005,0.061,0.005,-0.033611111111111,84.495,0
NGC6584,5,159,74.4035,0.057,0.003,0.0514743051864044,0.006446769919996,-0.0055256948135955,-0.0969420142736065,-0.777105073563442,-0.777105073563442,0.063,0.005,0.049,0.004,0.395061728395062,84.495,0
NGC6624,1,88,3.7576,0.198,0.011,0.162739620645772,0.0361873381385834,-0.0352603793542282,-0.178082724011254,-0.932265238630459,-0.932265238630459,0.203,0.016,0.199,0.016,0.039020602295615,160.2,0
NGC6624,2,134,6.3937,0.178,0.009,0.16059744754405,0.0344215993191381,-0.0174025524559498,-0.0977671486289314,-0.489127892324042,-0.489127892324042,0.19,0.013,0.17,0.011,0.199445983379501,160.2,0
NGC6624,3,134,9.3802,0.184,0.009,0.157972861021358,0.0326102892310907,-0.0260271389786423,-0.14145184227523,-0.769363593155592,-0.769363593155592,0.182,0.012,0.188,0.012,-0.0670208911967154,160.2,0
NGC6624,4,134,12.1889,0.172,0.008,0.155290952966325,0.0308467488119562,-0.0167090470336749,-0.0971456222888077,-0.524332807202323,-0.524332807202323,0.168,0.011,0.176,0.011,-0.0975056689342402,160.2,0
NGC6624,5,134,14.5414,0.174,0.008,0.15305000152174,0.029358421904696,-0.0209499984782599,-0.120402290104942,-0.688490546828352,-0.688490546828352,0.165,0.011,0.182,0.012,-0.216675849403122,160.2,0
NGC6624,6,134,16.895,0.176,0.009,0.150926257236131,0.0277716737184849,-0.0250737427638686,-0.142464447521981,-0.858878279473795,-0.858878279473795,0.194,0.013,0.16,0.011,0.319800191306196,160.2,0
NGC6624,7,134,19.4282,0.15,0.007,0.148809481034863,0.0263348435594691,-0.0011905189651366,-0.0079367931009113,-0.0436899024157424,-0.0436899024157424,0.146,0.01,0.155,0.011,-0.127087633702383,160.2,0
NGC6624,8,134,22.4379,0.165,0.008,0.146297052885919,0.0243205225492093,-0.0187029471140806,-0.113351194630792,-0.73051263794758,-0.73051263794758,0.175,0.012,0.153,0.01,0.235624489795918,160.2,0
NGC6624,9,134,25.1056,0.157,0.007,0.14384934266829,0.0225902415477208,-0.0131506573317104,-0.0837621486096205,-0.556054897356919,-0.556054897356919,0.154,0.011,0.159,0.011,-0.0659892055995952,160.2,0
NGC6624,10,134,28.4935,0.152,0.007,0.140757898830669,0.0206317484654181,-0.0112421011693314,-0.0739611919034961,-0.516002771252506,-0.516002771252506,0.141,0.01,0.164,0.011,-0.352849454252805,160.2,0
NGC6624,11,134,32.2576,0.148,0.007,0.137874071590154,0.0184255530429923,-0.0101259284098462,-0.0684184352016634,-0.513734556135893,-0.513734556135893,0.158,0.011,0.139,0.009,0.22604550552796,160.2,0
NGC6624,12,134,36.1063,0.138,0.007,0.134677797568524,0.0163067497343454,-0.0033222024314757,-0.0240739306628679,-0.187211621936844,-0.187211621936844,0.134,0.009,0.141,0.01,-0.107206504789485,160.2,0
NGC6624,13,134,41.1751,0.131,0.006,0.130036831127848,0.013954541139409,-0.0009631688721516,-0.0073524341385625,-0.0634090345943006,-0.0634090345943006,0.139,0.01,0.125,0.009,0.191294446457223,160.2,0
NGC6624,14,134,47.0003,0.132,0.006,0.125005022017183,0.0124891142317758,-0.0069949779828166,-0.0529922574455804,-0.504848010879256,-0.504848010879256,0.132,0.009,0.133,0.009,-0.015208907254362,160.2,0
NGC6624,15,134,53.7586,0.135,0.007,0.120000084546568,0.0113952649191845,-0.0149999154534325,-0.111110484840241,-1.12160990187266,-1.12160990187266,0.139,0.01,0.134,0.009,0.0706485171574971,160.2,0
NGC6624,16,134,60.2909,0.127,0.006,0.11606736647387,0.0107638372592509,-0.0109326335261296,-0.0860837285522018,-0.887161766957343,-0.887161766957343,0.117,0.008,0.133,0.009,-0.292205420410549,160.2,0
NGC6624,17,133,68.7857,0.117,0.006,0.112219321302163,0.009899357655051,-0.0047806786978373,-0.0408605016909174,-0.412991926516957,-0.412991926516957,0.111,0.008,0.126,0.009,-0.288531775018262,160.2,0
NGC6624,18,133,83.4855,0.118,0.006,0.107481562139715,0.0088430505873242,-0.0105184378602849,-0.0891393039007194,-0.984280908219934,-0.984280908219934,0.111,0.008,0.124,0.009,-0.247950653356059,160.2,0
NGC6637,1,62,3.7959,0.167,0.012,0.162497847041475,0.0368832704738902,-0.0045021529585252,-0.026958999751648,-0.116075910658669,-0.116075910658669,0.184,0.018,0.149,0.015,0.344252126654064,110.5,0
NGC6637,2,177,8.0192,0.156,0.006,0.159586850816137,0.0343323510113423,0.0035868508161369,0.0229926334367756,0.10291459096047,0.10291459096047,0.149,0.009,0.163,0.009,-0.196747894238998,110.5,0
NGC6637,3,166,11.8573,0.149,0.006,0.157035242200673,0.0321385996457919,0.0080352422006726,0.0539278000045142,0.245772082142337,0.245772082142337,0.155,0.009,0.142,0.008,0.160707596253902,110.5,0
NGC6637,4,166,14.8044,0.152,0.007,0.155066768026163,0.0304838851408488,0.0030667680261626,0.0201761054352802,0.0980510319111994,0.0980510319111994,0.158,0.009,0.147,0.009,0.134393526678417,110.5,0
NGC6637,5,166,17.3105,0.152,0.006,0.153375101902949,0.0290287603017926,0.0013751019029493,0.0090467230457193,0.0463897732209215,0.0463897732209215,0.16,0.01,0.146,0.009,0.16734375,110.5,0
NGC6637,6,166,20.0041,0.142,0.006,0.151438705220031,0.0275783497670194,0.0094387052200314,0.0664697550706441,0.334427290550608,0.334427290550608,0.148,0.009,0.135,0.008,0.167960189919649,110.5,0
NGC6637,7,166,22.4871,0.148,0.006,0.149631588801491,0.026340348418111,0.0016315888014909,0.0110242486587228,0.0603955073953901,0.0603955073953901,0.146,0.009,0.15,0.009,-0.0555451304184651,110.5,0
NGC6637,8,166,25.0251,0.14,0.006,0.147801780504836,0.0251958818649086,0.0078017805048358,0.0557270036059701,0.301222003154555,0.301222003154555,0.151,0.009,0.131,0.008,0.247357572036314,110.5,0
NGC6637,9,166,27.4378,0.134,0.006,0.14605110812327,0.0242228517106381,0.01205110812327,0.0899336427109698,0.482915694106632,0.482915694106632,0.134,0.008,0.136,0.008,-0.0300735130318557,110.5,0
NGC6637,10,166,30.0482,0.143,0.006,0.144060412613307,0.0232319938148303,0.001060412613307,0.0074154728203288,0.0441943894321825,0.0441943894321825,0.151,0.009,0.136,0.008,0.188807508442612,110.5,0
NGC6637,11,166,33.2049,0.152,0.006,0.141718470075466,0.0219178512297652,-0.0102815299245344,-0.0676416442403581,-0.4524472011025,-0.4524472011025,0.158,0.009,0.147,0.009,0.134393526678417,110.5,0
NGC6637,12,166,36.2699,0.136,0.006,0.13958424221878,0.0210524604657995,0.0035842422187798,0.0263547221969106,0.163732987459179,0.163732987459179,0.134,0.008,0.139,0.008,-0.0760191579416352,110.5,0
NGC6637,13,166,39.8092,0.134,0.006,0.137077317121128,0.0198467012375602,0.003077317121128,0.0229650531427466,0.148420126966975,0.148420126966975,0.125,0.007,0.144,0.009,-0.327104,110.5,0
NGC6637,14,166,43.3896,0.133,0.006,0.134388932781794,0.0187504917269892,0.0013889327817941,0.0104431036225123,0.0705504880554622,0.0705504880554622,0.137,0.008,0.129,0.008,0.11337844317758,110.5,0
NGC6637,15,166,46.6961,0.13,0.005,0.131863448288721,0.0182393911229885,0.0018634482887211,0.0143342176055475,0.0985309832441578,0.0985309832441578,0.118,0.007,0.141,0.008,-0.427822464808963,110.5,0
NGC6637,16,165,51.0632,0.125,0.005,0.128521085634082,0.017519451822984,0.0035210856340815,0.0281686850726521,0.19326470782507,0.19326470782507,0.123,0.007,0.129,0.008,-0.0999405116002379,110.5,0
NGC6637,17,165,55.0196,0.117,0.005,0.125535058469676,0.0169171049412146,0.0085350584696761,0.07294921768954,0.483832205566929,0.483832205566929,0.114,0.007,0.121,0.007,-0.126577408433364,110.5,0
NGC6637,18,165,59.1871,0.119,0.005,0.122672564778834,0.0163601065329516,0.0036725647788341,0.030861888897766,0.214680654671923,0.214680654671923,0.108,0.007,0.129,0.007,-0.426697530864198,110.5,0
NGC6637,19,165,64.1068,0.124,0.005,0.119429284084133,0.0155129650855007,-0.004570715915867,-0.0368606122247342,-0.280432029072144,-0.280432029072144,0.124,0.007,0.124,0.007,0.0,110.5,0
NGC6637,20,165,69.7444,0.119,0.005,0.115838100365397,0.014540936830082,-0.0031618996346025,-0.0265705851647273,-0.205631037542,-0.205631037542,0.115,0.007,0.124,0.007,-0.162646502835539,110.5,0
NGC6637,21,165,77.0336,0.107,0.005,0.111352524617369,0.0130955133181189,0.0043525246173689,0.0406778001623268,0.310504773528481,0.310504773528481,0.101,0.006,0.114,0.007,-0.273992745809234,110.5,0
NGC6637,22,165,87.7647,0.103,0.005,0.104775186992433,0.0103248623114751,0.0017751869924329,0.0172348251692524,0.154743199559984,0.154743199559984,0.101,0.006,0.105,0.006,-0.0807763944711299,110.5,0
NGC6652,1,161,6.5678,0.116,0.005,0.125713108024294,0.0262955961938935,0.0097131080242943,0.0837336898646063,0.362879751644263,0.362879751644263,0.123,0.008,0.11,0.007,0.200211514310265,138.0,0
NGC6652,2,104,12.0524,0.107,0.006,0.119093576476262,0.0235533635474957,0.0120935764762624,0.113024079217406,0.497563908810353,0.497563908810353,0.114,0.009,0.099,0.008,0.24584487534626,138.0,0
NGC6652,3,103,16.7649,0.089,0.005,0.113584171576324,0.0221019736855633,0.0245841715763238,0.276226646924986,1.08489203591922,1.08489203591922,0.088,0.007,0.089,0.007,-0.0228564049586777,138.0,0
NGC6652,4,103,21.6138,0.098,0.005,0.108011913728456,0.0203324883746646,0.0100119137284565,0.10216238498425,0.478163951124544,0.478163951124544,0.105,0.008,0.09,0.007,0.26530612244898,138.0,0
NGC6652,5,103,28.018,0.078,0.004,0.100982216486429,0.0184076626558483,0.0229822164864285,0.294643801108058,1.22004085756414,1.22004085756414,0.078,0.007,0.077,0.006,0.0254766600920446,138.0,0
NGC6652,6,103,42.095,0.071,0.004,0.0861359110411136,0.0150329482447292,0.0151359110411136,0.213181845649488,0.972994254795666,0.972994254795666,0.068,0.006,0.073,0.006,-0.152465397923875,138.0,0
NGC6652,7,103,61.979,0.072,0.004,0.0659700307070515,0.0097929049720491,-0.0060299692929484,-0.0837495735131736,-0.570030561446507,-0.570030561446507,0.078,0.006,0.069,0.006,0.217455621301775,138.0,0
NGC6656,2,206,17.2084,0.596,0.021,0.585746673223862,0.118530991528021,-0.0102533267761382,-0.0172035684163393,-0.0851768696440437,-0.0851768696440437,0.622,0.032,0.572,0.029,0.154309818963824,149.0,0
NGC6656,3,206,24.6901,0.551,0.019,0.580883113502024,0.113662811567518,0.0298831135020237,0.0542343257749976,0.259312211290577,0.259312211290577,0.566,0.028,0.537,0.027,0.0998482937731769,149.0,0
NGC6656,4,206,31.2894,0.569,0.02,0.575160179059688,0.107987490350688,0.0061601790596884,0.0108263252367108,0.056091404018396,0.056091404018396,0.58,0.029,0.561,0.028,0.0644441141498213,149.0,0
NGC6656,5,205,37.4304,0.571,0.02,0.570563304009936,0.10342049705116,-0.0004366959900635,-0.0007647915762934,-0.004145719453826,-0.004145719453826,0.601,0.03,0.546,0.027,0.1746534478033,149.0,0
NGC6656,6,205,42.7388,0.557,0.02,0.566449225811209,0.0993121815123925,0.0094492258112091,0.0169644987633916,0.0932740812974281,0.0932740812974281,0.548,0.027,0.573,0.028,-0.0933221002717242,149.0,0
NGC6656,7,205,48.2702,0.594,0.021,0.56259681196989,0.0954816106884646,-0.0314031880301104,-0.0528673199160108,-0.321215267567424,-0.321215267567424,0.605,0.031,0.588,0.029,0.0554087835530361,149.0,0
NGC6656,8,205,53.607,0.566,0.02,0.557906382502866,0.091104863384475,-0.0080936174971336,-0.0142996775567733,-0.0867722083069138,-0.0867722083069138,0.568,0.029,0.564,0.028,0.0140349137075978,149.0,0
NGC6656,9,205,58.3171,0.564,0.02,0.554139569666532,0.0875899639404114,-0.0098604303334679,-0.0174830325061489,-0.10975018082333,-0.10975018082333,0.571,0.028,0.559,0.028,0.0415898613977994,149.0,0
NGC6656,10,205,63.8026,0.541,0.019,0.549664529504194,0.0835473401594169,0.0086645295041939,0.0160157661815045,0.101125969410262,0.101125969410262,0.564,0.029,0.521,0.026,0.146669558875308,149.0,0
NGC6656,11,205,69.2382,0.553,0.02,0.545403483398656,0.0797484081363622,-0.007596516601344,-0.0137369197130996,-0.092394749343008,-0.092394749343008,0.553,0.028,0.553,0.028,0.0,149.0,0
NGC6656,12,205,74.8375,0.558,0.02,0.54122258909102,0.0760182764028911,-0.01677741090898,-0.0300670446397491,-0.213438929153901,-0.213438929153901,0.542,0.028,0.576,0.029,-0.129396386214784,149.0,0
NGC6656,13,205,79.9304,0.544,0.019,0.537573445885013,0.0727603568832954,-0.0064265541149874,-0.011813518593727,-0.0854592730521499,-0.0854592730521499,0.575,0.028,0.512,0.026,0.207125897920605,149.0,0
NGC6656,14,205,85.7198,0.563,0.02,0.533553443580228,0.0692238846405973,-0.0294465564197723,-0.0523029421310344,-0.408666861242086,-0.408666861242086,0.559,0.028,0.57,0.029,-0.039743216387556,149.0,0
NGC6656,15,205,94.0638,0.555,0.019,0.527744291728845,0.0642783493648936,-0.0272557082711546,-0.0491093842723507,-0.40663378862921,-0.40663378862921,0.562,0.028,0.55,0.028,0.0422487050569269,149.0,0
NGC6656,16,205,107.6606,0.557,0.02,0.518131940177762,0.0563367670190652,-0.0388680598222383,-0.0697810768801405,-0.650168369426956,-0.650168369426956,0.566,0.028,0.547,0.028,0.0660109378316619,149.0,0
NGC6681,2,192,7.3722,0.144,0.005,0.0937434107844168,0.0278307527476582,-0.0502565892155832,-0.349004091774883,-1.77733781100307,-0.818091880745297,0.141,0.007,0.146,0.008,-0.0721794678336101,84.83,0
NGC6681,3,140,11.736,0.138,0.006,0.0920262935924034,0.0258920842138806,-0.0459737064075966,-0.333142800055048,-1.72975328918356,-0.802645671452295,0.141,0.009,0.134,0.008,0.0968261153865496,84.83,0
NGC6681,4,139,15.2272,0.125,0.005,0.0906922135242745,0.0242835503816313,-0.0343077864757255,-0.274462291805804,-1.38377135167681,-0.639387372308475,0.13,0.008,0.122,0.008,0.119289940828402,84.83,0
NGC6681,5,139,18.9256,0.128,0.006,0.0893236153452117,0.0225847268290455,-0.0386763846547883,-0.302159255115534,-1.6550905432532,-0.772795700237577,0.128,0.008,0.13,0.008,-0.0314941406250002,84.83,0
NGC6681,6,139,23.0955,0.123,0.005,0.0876175040373772,0.020826462927053,-0.0353824959626228,-0.287662568801812,-1.65197862301722,-0.76767890503289,0.13,0.008,0.118,0.008,0.176094674556213,84.83,0
NGC6681,7,139,27.7289,0.122,0.005,0.0855859662819319,0.0190179263146635,-0.0364140337180681,-0.298475686213673,-1.85179147632547,-0.864179053479661,0.126,0.008,0.118,0.007,0.122952884857647,84.83,0
NGC6681,8,139,32.196,0.12,0.005,0.0837050312830526,0.0174005076335638,-0.0362949687169473,-0.302458072641228,-2.00473395960663,-0.94013151005308,0.127,0.008,0.115,0.007,0.18004836009672,84.83,0
NGC6681,9,139,37.9567,0.12,0.005,0.0813603284715321,0.0153199975263954,-0.0386396715284679,-0.321997262737232,-2.39770366814036,-1.13403102953261,0.113,0.007,0.127,0.008,-0.263137285613595,84.83,0
NGC6681,10,139,44.0388,0.106,0.005,0.0789162820610409,0.0135860349136296,-0.0270837179389591,-0.255506773009048,-1.87082432069625,-0.893716355112862,0.102,0.007,0.111,0.007,-0.184256055363322,84.83,0
NGC6681,11,139,51.2332,0.105,0.005,0.0761562092101895,0.0116024970655569,-0.0288437907898105,-0.274702769426767,-2.2830293178755,-1.10892487181879,0.105,0.007,0.104,0.007,0.0189569160997731,84.83,0
NGC6681,12,139,58.7249,0.103,0.005,0.0734044103212902,0.0104781473064455,-0.0295955896787098,-0.287335822123396,-2.5491514002094,-1.2546912517067,0.11,0.007,0.096,0.006,0.238347107438016,84.83,0
NGC6681,13,139,70.0132,0.097,0.004,0.0704101406139708,0.0095718559335821,-0.0265898593860292,-0.274122261711641,-2.56311851164923,-1.24051004813827,0.095,0.006,0.099,0.006,-0.0859833795013851,84.83,0
NGC6681,14,139,86.5454,0.086,0.004,0.0677730928977916,0.0084955481646573,-0.0182269071022084,-0.211940780258237,-1.94107302698932,-0.953617028466537,0.096,0.006,0.075,0.005,0.3896484375,84.83,0
NGC6715,1,90,7.7625,0.154,0.009,0.131443290346978,0.0284236952829561,-0.0225567096530221,-0.14647214060404,-0.756567567055366,-0.756567567055366,0.165,0.013,0.141,0.011,0.269752066115703,76.04,0
NGC6715,2,157,13.0404,0.128,0.005,0.127963871437306,0.025810657146522,-3.61285626937491e-05,-0.0002822543960449,-0.0013742063600621,-0.0013742063600621,0.127,0.008,0.127,0.008,0.0,76.04,0
NGC6715,3,157,17.0293,0.119,0.005,0.124758720465599,0.0242472717060268,0.0057587204655995,0.0483926089546176,0.232605775067597,0.232605775067597,0.123,0.007,0.115,0.007,0.125851014607707,76.04,0
NGC6715,4,157,20.194,0.12,0.005,0.121844567833959,0.0234298774605786,0.0018445678339589,0.0153713986163245,0.0769935130822848,0.0769935130822848,0.13,0.008,0.115,0.007,0.217455621301775,76.04,0
NGC6715,5,157,22.6482,0.118,0.005,0.119597088824025,0.0230538099947706,0.0015970888240254,0.0135346510510634,0.0677025474612553,0.0677025474612553,0.116,0.007,0.12,0.008,-0.070154577883472,76.04,0
NGC6715,6,157,24.545,0.116,0.005,0.117884712313011,0.0229157555082336,0.001884712313011,0.01624751993975,0.0803547719761597,0.0803547719761597,0.115,0.007,0.118,0.007,-0.0528544423440451,76.04,0
NGC6715,7,157,26.2798,0.11,0.005,0.116234327775206,0.02272543318425,0.0062343277752064,0.056675707047331,0.267924440512743,0.267924440512743,0.122,0.008,0.094,0.006,0.406342381080355,76.04,0
NGC6715,8,157,28.5794,0.101,0.005,0.114055699671893,0.0224352949519792,0.013055699671893,0.12926435318706,0.567992229569209,0.567992229569209,0.107,0.007,0.097,0.006,0.178181500567735,76.04,0
NGC6715,9,156,30.6242,0.115,0.005,0.112089408085427,0.0224730961338399,-0.0029105919145725,-0.0253094949093264,-0.126423257227,-0.126423257227,0.12,0.008,0.109,0.007,0.174930555555556,76.04,0
NGC6715,10,156,32.6795,0.115,0.005,0.110245517467911,0.0225577541039513,-0.0047544825320887,-0.0413433263659888,-0.205775046827376,-0.205775046827376,0.12,0.008,0.112,0.007,0.128888888888889,76.04,0
NGC6715,11,156,35.3055,0.104,0.005,0.108243566715011,0.0227876960106925,0.0042435667150106,0.0408035261058718,0.181894768948516,0.181894768948516,0.11,0.007,0.099,0.006,0.19,76.04,0
NGC6715,12,156,38.072,0.1,0.005,0.106246496883921,0.0229779907562408,0.0062464968839212,0.0624649688392123,0.265630934948363,0.265630934948363,0.098,0.006,0.103,0.007,-0.104643898375677,76.04,0
NGC6715,13,156,42.4927,0.095,0.004,0.103273406202692,0.0229970718560682,0.0082734062026922,0.0870884863441289,0.354437583341053,0.354437583341053,0.096,0.006,0.094,0.006,0.041232638888889,76.04,0
NGC6715,14,156,49.5454,0.088,0.004,0.0993857668970212,0.0229727038899297,0.0113857668970212,0.129383714738877,0.488275125628469,0.488275125628469,0.091,0.006,0.084,0.005,0.14792899408284,76.04,0
NGC6715,15,156,59.6114,0.095,0.004,0.0939726137924566,0.0208075630964998,-0.0010273862075433,-0.0108145916583515,-0.0484877998812364,-0.0484877998812364,0.098,0.006,0.095,0.006,0.0602873802582259,76.04,0
NGC6715,16,156,74.9231,0.101,0.005,0.085550184229297,0.0150082014374211,-0.015449815770703,-0.152968472977258,-0.97665153538909,-0.97665153538909,0.111,0.007,0.09,0.006,0.342585829072316,76.04,0
NGC6717,1,60,10.0803,0.08,0.007,0.0662886403835905,0.01101090713347,-0.0137113596164095,-0.171391995205119,-1.05087151306404,-0.614254065968831,0.089,0.01,0.07,0.009,0.38139123847999,84.915,0
NGC6717,2,60,22.937,0.074,0.006,0.0629275283138026,0.0097889456311999,-0.0110724716861974,-0.149627995759425,-0.964380079336997,-0.559897536710468,0.074,0.009,0.077,0.009,-0.0827246165084006,84.915,0
NGC6717,3,60,34.7763,0.07,0.006,0.0596595314194423,0.0095484014625888,-0.0103404685805577,-0.147720979722254,-0.916947601938705,-0.53480077797969,0.073,0.009,0.068,0.008,0.132294989679114,84.915,0
NGC6717,4,59,49.3295,0.072,0.006,0.0547912757067091,0.0087496557612408,-0.0172087242932909,-0.239010059629041,-1.62204699629076,-0.962463854675058,0.082,0.009,0.064,0.008,0.390838786436645,84.915,0
NGC6717,5,59,77.2971,0.07,0.006,0.0441974783352963,0.0087966784661447,-0.0258025216647037,-0.368607452352911,-2.42320944215945,-1.43625328514465,0.062,0.008,0.078,0.009,-0.582726326742976,84.915,0
NGC6723,1,91,10.1496,0.149,0.008,0.159328215254622,0.0269509670394817,0.0103282152546215,0.0693168809035001,0.367378960783253,0.367378960783253,0.152,0.012,0.148,0.012,0.0519390581717453,80.495,0
NGC6723,2,110,19.8719,0.156,0.008,0.15706782600278,0.0250197908098048,0.00106782600278,0.0068450384793594,0.0406517377554379,0.0406517377554379,0.166,0.012,0.143,0.011,0.257911162723182,80.495,0
NGC6723,3,110,26.4653,0.15,0.008,0.155452269718177,0.023753031234535,0.0054522697181767,0.0363484647878452,0.217533486953527,0.217533486953527,0.147,0.011,0.154,0.011,-0.0975056689342406,80.495,0
NGC6723,4,110,33.429,0.145,0.007,0.153610285518439,0.022479634341358,0.0086102855184385,0.0593812794375072,0.365705767997737,0.365705767997737,0.17,0.012,0.121,0.009,0.493391003460208,80.495,0
NGC6723,5,110,39.6788,0.142,0.007,0.152204766927439,0.0213190825157265,0.0102047669274387,0.071864555827033,0.45478060840807,0.45478060840807,0.144,0.011,0.141,0.011,0.041232638888889,80.495,0
NGC6723,6,110,46.3131,0.132,0.007,0.150635355674544,0.0201382266690281,0.0186353556745441,0.141176936928364,0.874073045362465,0.874073045362465,0.127,0.009,0.138,0.01,-0.180730361460723,80.495,0
NGC6723,7,110,52.7583,0.149,0.008,0.149024648791439,0.0191547585155237,2.46487914390969e-05,0.0001654281304637,0.0011874216892344,0.0011874216892344,0.155,0.011,0.143,0.011,0.148844953173778,80.495,0
NGC6723,8,110,58.6263,0.131,0.007,0.147252722203599,0.0183841902357679,0.0162527222035991,0.124066581706863,0.826195302915105,0.826195302915105,0.135,0.01,0.124,0.009,0.156323731138546,80.495,0
NGC6723,9,109,66.0272,0.132,0.007,0.144839868044409,0.0173786325979767,0.0128398680444086,0.0972717276091564,0.685324984985924,0.685324984985924,0.131,0.01,0.131,0.01,0.0,80.495,0
NGC6723,10,109,73.1544,0.128,0.007,0.142458040575042,0.016069898268814,0.0144580405750419,0.112953441992515,0.824839420980764,0.824839420980764,0.14,0.01,0.111,0.009,0.371377551020408,80.495,0
NGC6723,11,109,84.6906,0.117,0.006,0.137979444799134,0.014280274358287,0.0209794447991338,0.179311494009691,1.3544254967071,1.3544254967071,0.112,0.009,0.124,0.009,-0.225765306122449,80.495,0
NGC6752,3,94,17.7077,0.434,0.023,0.367565257911983,0.0306828381803639,-0.0664347420880165,-0.153075442599116,-1.73249546874451,-1.4639373607615,0.445,0.033,0.426,0.032,0.0835702562807726,80.905,0
NGC6752,4,134,22.9178,0.435,0.019,0.364990378738463,0.0296560492960679,-0.0700096212615366,-0.160941658072498,-1.98775394639434,-1.65441895082477,0.462,0.029,0.413,0.026,0.200872359963269,80.905,0
